sku,cost,name,fnsku,last-seen,Cost,Compare
amzn.gr.TBT3-UDC3-l8ZkI-aWWPiba_I-u1k-GD,0,"Plugable Thunderbolt 3 and USB C Docking Station with 96W Charging - Compatible with Mac and Windows Laptops, DisplayPort and HDMI, 2X USB-C, 3X USB 3.0, Gigabit Ethernet, Audio Jack - Horizontal",X003BC2DXR,2022-06-30T20:00:00-04:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.USBC-MD103-_cqOw5NEj0eG4hkT-LN,0,"Plugable USB C to HDMI Multiport Adapter, 3-in-1 USB C Hub with 4K HDMI Output, USB 3.0 and USB-C Charging Port, Compatible with MacBook, Chromebook, Dell XPS, Thunderbolt 3 and More",X003H56URN,2023-02-28T19:00:00-05:00,0,"{""sharedFormula"":""G66""}"
UD-CA1A,72.74,"Plugable USB C Docking Station with Charging, Compatible with Thunderbolt 3 and USB-C MacBooks and Specific Windows, Chromebook, Linux Systems (HDMI Display, 60W Charging, Ethernet, 3X USB 3.0 Ports)",B076HXWR9M,2023-09-28T20:00:00-04:00,72.74,"{""sharedFormula"":""G66""}"
amzn.gr.TBT4-HUB3C-hmomUZmTfhYwlFGEEi-VG,0,"Plugable Thunderbolt 4 Hub, 4-in-1 Pure USB-C Design, Includes USB-C to 4K HDMI Adapter, 60W Laptop Charging, Compatible with Mac and Windows Laptops and USB-C, Thunderbolt 3 or 4, and USB4 Devices",X0032Z3TKT,2022-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.USB3-TRAN-CS8DiVExLLm8mGMRUOB-LN,0,"Plugable USB 3.0 Transfer Cable, Unlimited Use, Transfer Data Between 2 Windows PC's, Compatible with Windows 11, 10, 8.1, 8, 7, Vista, XP, Bravura Easy Computer Sync Software Included",X003KWOBXN,2023-06-30T20:00:00-04:00,0,"{""sharedFormula"":""G66""}"
"amzn.gr.""USBC-MD103""-o3N1-6ENi8YMpSlK-GD",0,,,2022-10-27T20:00:00-04:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.TBT3-UDC3-6pK6IiR_TAybUvxpts1-VG,130.64,"Plugable Thunderbolt 3 and USB C Docking Station with 96W Charging - Compatible with Mac and Windows Laptops, DisplayPort and HDMI, 2X USB-C, 3X USB 3.0, Gigabit Ethernet, Audio Jack - Horizontal",X003T8UFER,2023-08-31T20:00:00-04:00,130.64,"{""sharedFormula"":""G66""}"
amzn.gr.MDP-HDMI-j76hqK7o7R0VoNZbju0k-LN,6.49,Plugable Mini DisplayPort/Thunderbolt 2 to HDMI 2.0 Adapter for Older Macs and Surface PCs with MDP Ports - Driverless,X0034M7YAL,2023-08-31T20:00:00-04:00,6.49,"{""sharedFormula"":""G66""}"
amzn.gr.UD-3900Z-uwkRxHV_P-vCswLeIxXA-AC,0,"Plugable USB 3.0 and USB-C Universal Laptop Docking Station for Windows and Mac (Dual Video HDMI, Gigabit Ethernet, Audio, 6 USB Ports)",X003UZVU9X,2023-06-15T20:00:00-04:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.UD-3900PDZ-LF9lkbYq2s0NN7Xtxu-VG,0,"Plugable USB C Triple Display Docking Station with Laptop Charging, Thunderbolt 3 or USB C Dock Compatible with Specific Windows and Mac Systems (3X HDMI, 6X USB Ports, 60W USB PD)",X003PFK1S9,2023-02-09T19:00:00-05:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.USBC-AF3-Zg7t168ILs1TjpD4jFJC-LN,1.81,"Plugable USB C to USB Adapter Cable with Driverless Technology, Enables Connection of USB Type C Laptop, Tablet, or Phone to a USB 3.0 Device (20 cm)",X003Z1I5B3,2023-09-21T20:00:00-04:00,1.81,"{""sharedFormula"":""G66""}"
"amzn.gr.""UD-ULTC4K""-KkWUtkqSAYLHtP7FI-LN",0,,,2023-01-26T19:00:00-05:00,0,"{""sharedFormula"":""G66""}"
amzn1.wdsku.v4.5MDT0_vPOK3xAJQXtQnzLqAd_,0,"Plugable 14-in-1 USB-C and Thunderbolt Dock - 40Gbps with 96W Charging, Compatible with Mac and Windows, 2X HDMI 2.0 and DisplayPort, 7X USB Ports, Ethernet, Audio, SD/MicroSD",X003PI1CGB,2023-03-16T20:00:00-04:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.UD-ULTC4K-9G31Zh6lk3hM-mVaKvn-AC,0,"Plugable 4K USB C Docking Station Triple Monitor with 100W Power Delivery, USB C Dock for Thunderbolt 3/4, USB-C Windows and Mac (3X HDMI and 3X DisplayPort, 1x USB-C, 4X USB 3.0, SD Card Reader)",X003SAAVXV,2023-04-06T20:00:00-04:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.UD-3900C4-Eyr900921aI64gbe448-PO,114.25,"Plugable 14-in-1 USB C Docking Station with 4X HDMI, Quad Dock with 100W Charging, 4X HDMI Displays, Compatible with Windows, Thunderbolt, USB-C (4X USB, 1x USB-C, Ethernet, SD Card, Audio)",X003VNKZP9,2023-08-31T20:00:00-04:00,114.25,"{""sharedFormula"":""G66""}"
amzn.gr.UD-ULTC4K-MjycNpmywagV0l8pEih-VG,117.49,"Plugable 4K USB C Docking Station Triple Monitor with 100W Power Delivery, USB C Dock for Thunderbolt 3/4, and USB-C Windows and Mac (3X HDMI and 3X DisplayPort, 1x USB-C, 4X USB 3.0, SD Card Reader)",X003VBY5GV,2023-08-31T20:00:00-04:00,117.49,"{""sharedFormula"":""G66""}"
"amzn.gr.""UD-6950Z""-kEwMMf_KHjzyQ3PNYY-AC",0,,,2022-11-10T19:00:00-05:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.UD-6950H-m5x91f6xyCb4TrNRYAfu-VG,80.92,"Plugable Universal Laptop Docking Station, 4K Dual Monitor, DisplayPort or HDMI, Windows Mac or ChromeOS Laptops, USB-C or USB 3.0, Adds 2 Displays, Ethernet, Audio, 6 USB Ports Black",X003QYMKA1,2023-08-31T20:00:00-04:00,80.92,"{""sharedFormula"":""G66""}"
amzn.gr.USBC-6950U-jXzP2t4T0byjZDTir4-VG,0,"Plugable 4K DisplayPort and HDMI Dual Monitor Adapter for USB 3.0 and USB-C, Compatible with Windows and Mac",X003KUDT2J,2023-01-05T19:00:00-05:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.UD-CUBE-15W-AjmelYPQTCtyFQ3pI-VG,0,"Plugable Phone Cube Compatible with Samsung DeX Dock, DeX Station, DeX Pad, Galaxy Note 9, S9, S9 Plus, S8, S8 Plus, S10, Tab S5e - Transforms Your USB C Phone to a Desktop with HDMI, USB and Ethernet",X0038EU08X,2022-06-30T20:00:00-04:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.USB3-HUB3ME-1LQWuyq01C6OlEzAS-LN,13.28,"Plugable USB Hub with Ethernet, 3 Port USB 3.0 Bus Powered Hub with Gigabit Ethernet Compatible with Windows, MacBook, Linux, Chrome OS, Includes USB C and USB 3.0 Cables",X003XDYMCJ,2023-09-21T20:00:00-04:00,13.28,"{""sharedFormula"":""G66""}"
amzn.gr.USBC-7IN1E-mm4vMTXhunNJuXuY8p-GD,0,"Plugable 7-in-1 USB C Hub Multiport Adapter with Ethernet - Compatible with Mac, Windows, Chromebook, Dell XPS and Thunderbolt 3 (87W Charging, Gigabit Ethernet, 4K HDMI, 2X USB, SD/microSD)",X003TK8UXD,2023-05-11T20:00:00-04:00,0,"{""sharedFormula"":""G66""}"
"amzn.gr.""UD-ULTC4K""-B3bqSTR_2u0CZ6m4S-VG",0,,,2022-11-17T19:00:00-05:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.TBT3-UDC3-nLhmCHcpGADk7VQeyHF-VG,130.64,"Plugable Thunderbolt 3 and USB C Docking Station with 96W Charging - Compatible with Mac and Windows Laptops, DisplayPort and HDMI, 2X USB-C, 3X USB 3.0, Gigabit Ethernet, Audio Jack - Horizontal",X0038BM4HB,2023-08-31T20:00:00-04:00,130.64,"{""sharedFormula"":""G66""}"
amzn.gr.UD-3900-_866IRVDCnDzT3iGtq6Zd-VG,0,"Plugable USB 3.0 Universal Laptop Docking Station Dual Monitor for Windows and Mac, USB 3.0 or USB-C, (Dual Video: HDMI and HDMI/DVI/VGA, Gigabit Ethernet, Audio, 6 USB Ports)",X00334IXQT,2022-10-31T20:00:00-04:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.USB2-MICRO-250X-HVc6kFaSxTv-PO,0,"Plugable USB Digital Microscope with Flexible Arm Observation Stand Compatible With Windows, Mac, Linux (2MP, 250x Magnification)",X003GC2WB5,2022-10-31T20:00:00-04:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.USB2-MICRO-250X-rkVAF6SMsLAwc-VG,0,"Plugable USB Digital Microscope with Flexible Arm Observation Stand Compatible With Windows, Mac, Linux (2MP, 250x Magnification)",X0033RC5XX,2022-06-30T20:00:00-04:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.TBT4-240W-1M-_gdXNvXXlKnc8gzf-PO,0,"Plugable Thunderbolt 4 Cable with 240W Charging, Thunderbolt Certified, 3.3 Feet (1M),1x 8K Display, 40 Gbps, Compatible with USB4, Thunderbolt 3, USB-C",X003PQOVRF,2023-01-31T19:00:00-05:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.UD-6950H-DNAyq3zIgD-8AcePHN-VG,0,"Plugable Universal Laptop Docking Station, 4K Dual Monitor, DisplayPort or HDMI, Windows Mac or ChromeOS Laptops, USB-C or USB 3.0, Adds 2 Displays, Ethernet, Audio, 6 USB Ports",X003K7QH0X,2022-11-30T19:00:00-05:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.UD-6950Z-vMBzE0lCZFMD8dua0o-GD,0,"Plugable USB 3.0 and USB-C Dual 4K Display Docking Station with DisplayPort and HDMI for Windows and Mac (Dual 4K DisplayPort & HDMI, Gigabit Ethernet, Audio, 6 USB Ports) Vertical",X003KGJUSZ,2022-11-30T19:00:00-05:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.TBT4-UDZ-zqPK3haXY4ESqQzV8Wim-AC,0,"Plugable 16-in-1 Thunderbolt 4 Dock with 100W Charging, 4K Quad Monitor Setup for Thunderbolt 4 Windows Laptops, Thunderbolt Certified Dock with 2x HDMI, 2x DisplayPort, 2.5G Ethernet, 7x USB, SD",X003V3IA6P,2023-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.USB-BT4LE-oQxlh29ZI1lhw8xqGuf-VG,0,"Plugable USB Bluetooth 4.0 Low Energy Micro Adapter (Compatible with Windows 10, 8.1, 8, 7, Classic Bluetooth, Gamepad, and Stereo Headset Compatible)",X003BD4WUD,2022-10-31T20:00:00-04:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.UD-6950H-blpRNZxvFCj1Zeofd6-LN,0,"Plugable Universal Laptop Docking Station, 4K Dual Monitor, DisplayPort or HDMI, Windows Mac or ChromeOS Laptops, USB-C or USB 3.0, Adds 2 Displays, Ethernet, Audio, 6 USB Ports",X003FMZPP1,2022-12-31T19:00:00-05:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.USBC-THDMI-HNpjJ9NybGXY8-vGss-VG,0,"Plugable USB C to HDMI Adapter 4K 30Hz, Thunderbolt 3 to HDMI Adapter Compatible with MacBook Pro, Windows, Chromebooks, 2018+ iPad Pro, Dell XPS, Thunderbolt 3 Ports and More",X0035ALTLR,2022-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.PL2303-DB9-MH_vRoGQk7lI24sLDO-LN,4.14,"Plugable USB to Serial Adapter Compatible with Windows, Mac, Linux (RS-232/DB9 DTE Male Connector, Prolific PL2303HX Rev. D Chipset)",X003LF2J15,2023-08-31T20:00:00-04:00,4.14,"{""sharedFormula"":""G66""}"
amzn.gr.TBT3-UDZ-h2d5ylQ0E6nlRWDXycew-LN,137.23,"Plugable 14-in-1 USB-C and Thunderbolt Dock - 40Gbps with 96W Charging, Compatible with Mac and Windows, 2X HDMI 2.0 and DisplayPort, 7X USB Ports, Ethernet, Audio, SD/MicroSD, Driverless",X003UJP9P5,2023-08-31T20:00:00-04:00,137.23,"{""sharedFormula"":""G66""}"
"amzn.gr.""UD-3900PDZ""-1LzQMHBAcYwWyudx-LN",84.98,"Plugable Triple Display Docking Station with Laptop Charging, Thunderbolt 3 or USB C Dock Compatible with Specific Windows and Mac Systems (3X HDMI, 6X USB Ports, 60W USB PD)",X003EO2T5T,2023-08-31T20:00:00-04:00,84.98,"{""sharedFormula"":""G66""}"
amzn.gr.UD-6950Z-sQw1wjm5ubkutwvxKr6B-GD,0,"Plugable USB 3.0 and USB-C Dual 4K Display Docking Station with DisplayPort and HDMI for Windows and Mac (Dual 4K DisplayPort & HDMI, Gigabit Ethernet, Audio, 6 USB Ports) Vertical",X003W7SRVX,2023-07-20T20:00:00-04:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.USBC-HDMI-KByrLjaht_qNjNhaUTI-VG,0,"Plugable USB C to HDMI 2.0 Adapter Compatible with 2018 iPad Pro, 2018 MacBook Air, 2018 MacBook Pro, Dell XPS 13 & 15, Thunderbolt 3 Ports & More (Supports Resolutions up to 4K@60Hz) - Driverless",X003EHY5H1,2023-06-15T20:00:00-04:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.USBC-VGA-CABLE-TUJ_6rPvFTLCGw-LN,5.36,"Plugable USB C to VGA Cable 6 Feet - Driverless Connect Your USB-C or Thunderbolt 3 Laptop to VGA Displays 1920x1080@60Hz (Compatible with 2018/2019 MacBook Pros, Dell XPS 13/15, Surface Book 2), 1.8m",X003OKIRHH,2023-09-07T20:00:00-04:00,5.36,"{""sharedFormula"":""G66""}"
amzn.gr.UD-ULTC4K-zEAfcMufSUoNDXZBVPQ-AC,0,"Plugable 4K USB C Docking Station Triple Monitor with 100W Power Delivery, USB C Dock for Thunderbolt 3 / 4, USB-C Windows and Mac (3X HDMI and 3X DisplayPort, 1x USB-C, 4X USB 3.0, SD Card Reader)",X003Q5F2OV,2023-02-16T19:00:00-05:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.UD-3900Z-wbWYK5IXScKwLjb8NsSh-VG,0,"Plugable USB 3.0 and USB-C Universal Laptop Docking Station for Windows and Mac (Dual Video HDMI, Gigabit Ethernet, Audio, 6 USB Ports)",X003TC7B3L,2023-05-04T20:00:00-04:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.UD-CUBE-0u8toUALNq4v-KImnsQxG-AC,0,"Plugable USB C Cube - Mini Docking Station, Compatible with Thunderbolt 3 Ports and Specific USB-C Systems (No Host Charging, Connect 1x HDMI up to 4K @30Hz Monitor, Ethernet, 3X USB Ports)",X003D9M8BP,2022-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.UD-6950Z-z_tTGihoWJnUfmp8G454-GD,0,"Plugable USB 3.0 and USB-C Dual 4K Display Docking Station with DisplayPort and HDMI for Windows and Mac (Dual 4K DisplayPort & HDMI, Gigabit Ethernet, Audio, 6 USB Ports) Vertical",X003P85GE5,2023-02-09T19:00:00-05:00,0,"{""sharedFormula"":""G66""}"
amzn.gr.UGA-DP-S-NtRW6LxLVobUMqmaWFaf-LN,0,"Plugable USB C to DisplayPort Adapter, Universal Video Graphics Adapter for USB 3.0 and USB-C Macs and Windows, Extend a DisplayPort Monitor up to 1080p@60Hz",X003ZFW6FZ,2023-08-31T20:00:00-04:00,0,
amzn.gr.USBC-HDMI-CABLE-DVcjMmNJBNb1h-LN,0,"Plugable USB C to HDMI Cable 6ft - Connect USB-C, Thunderbolt 3, Thunderbolt 4 or USB4 Laptops to HDMI Displays up to 4K@60Hz - Compatible with Mac and Windows, HDMI 2.0, 1.8m",X0036HNRDH,2022-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G130""}"
"amzn.gr.""USB4-HUB3A""-Vxm0idy-Uxa4pGdq-LN",0,,,2022-11-03T20:00:00-04:00,0,"{""sharedFormula"":""G130""}"
amzn.gr.TBT3-UDZ-o2cCJ0h4cwO9L7p-xUIU-LN,137.23,"Plugable 14-in-1 USB-C and Thunderbolt Dock - 40Gbps with 96W Charging, Compatible with Mac and Windows, 2X HDMI 2.0 and DisplayPort, 7X USB Ports, Ethernet, Audio, SD/MicroSD, Driverless",X003YD1IGL,2023-08-31T20:00:00-04:00,137.23,"{""sharedFormula"":""G130""}"
amzn.gr.TBT4-HUB3C-4JACSnXVyZwIngDl-LN,0,"Plugable Thunderbolt 4 Hub, 4-in-1 Pure USB-C Design, Includes USB-C to 4K HDMI Adapter, 60W Laptop Charging, Compatible with Mac and Windows Laptops and USB-C, Thunderbolt 3 or 4, and USB4 Devices",X003FWSDR3,2023-01-31T19:00:00-05:00,0,"{""sharedFormula"":""G130""}"
"amzn.gr.""USBC-6950U""-b5-vi8aCVdfYp02A-VG",0,,,2022-12-01T19:00:00-05:00,0,"{""sharedFormula"":""G130""}"
amzn.gr.UGA-HDMI-2S-fKOhP6B1YqY6Z5kAu-LN,30.99,"Plugable USB 3.0 or USB C to HDMI Adapter for Dual Monitors, Universal Video Graphics Adapter for Mac and Windows, Thunderbolt, USB 3.0 or USB-C, 1080p@60Hz",X003V04SRD,2023-08-31T20:00:00-04:00,30.99,"{""sharedFormula"":""G130""}"
USBC-6950U,54.82,"Plugable 4K DisplayPort and HDMI Dual Monitor Adapter for USB 3.0 and USB-C, Compatible with Windows and Mac",B08F2SZQYX,2023-09-28T20:00:00-04:00,54.82,"{""sharedFormula"":""G130""}"
amzn.gr.UD-3900PDZ-8vSQcD-5NGk3A4QkaG-LN,0,"Plugable USB C Triple Display Docking Station with Laptop Charging, Thunderbolt 3 or USB C Dock Compatible with Specific Windows and Mac Systems (3x HDMI, 6x USB Ports, 60W USB PD)",X00356LC6D,2023-01-12T19:00:00-05:00,0,"{""sharedFormula"":""G130""}"
amzn.gr.TBT3-UDZ-A2fP8wOFWbf8XSFl5cWM-LN,137.23,"Plugable 14-in-1 USB-C and Thunderbolt Dock - 40Gbps with 96W Charging, Compatible with Mac and Windows, 2X HDMI 2.0 and DisplayPort, 7X USB Ports, Ethernet, Audio, SD/MicroSD, Driverless",X003WQYHIV,2023-08-31T20:00:00-04:00,137.23,"{""sharedFormula"":""G130""}"
"amzn.gr.""USBC-6950U""-9mnmQehk8y3Xvk1m-VG",0,,,2022-11-17T19:00:00-05:00,0,"{""sharedFormula"":""G130""}"
amzn.gr.UD-3900Z-KhHx22SdFJXimFJfzrg7-GD,0,"Plugable USB 3.0 and USB-C Universal Laptop Docking Station for Windows and Mac (Dual Video HDMI, Gigabit Ethernet, Audio, 6 USB Ports)",X003T7L8N5,2023-05-04T20:00:00-04:00,0,"{""sharedFormula"":""G130""}"
amzn.gr.UD-3900H-FXWeehWd6XCf0Z6hu3xY-LN,51.49,"Plugable USB 3.0 Universal Laptop Docking Station for Windows and Mac (Dual Monitor: HDMI and DVI/HDMI/VGA, Gigabit Ethernet, Audio, 6 USB Ports) - Horizontal",X003PPD3QL,2023-08-31T20:00:00-04:00,51.49,"{""sharedFormula"":""G130""}"
amzn.gr.MDP-HDMI-1tsgavjTLUXhYNRds0R_-LN,0,Plugable Mini DisplayPort/Thunderbolt 2 to HDMI 2.0 Adapter for Older Macs and Surface PCs with MDP Ports - Driverless,X003W0TDS1,2023-08-24T20:00:00-04:00,0,"{""sharedFormula"":""G130""}"
amzn.gr.USBC-7IN1-WSDpFAe1OuIM_HcEqdp-PO,15.41,"Plugable USB-C Hub 7-in-1, Driverless USB C Hub Compatible with Mac, Windows, Chromebook, USB4, Thunderbolt 4, and More (4K HDMI, 3 USB 3.0, SD & microSD Card Reader, 87W Charging)",X003OTKEGZ,2023-08-31T20:00:00-04:00,15.41,"{""sharedFormula"":""G130""}"
amzn.gr.MDP-HDMI-2QmEXMJBj16dhHQSnaz--LN,6.49,Plugable Mini DisplayPort/Thunderbolt 2 to HDMI 2.0 Adapter for Older Macs and Surface PCs with MDP Ports - Driverless,X0033N7PE1,2023-08-31T20:00:00-04:00,6.49,"{""sharedFormula"":""G130""}"
amzn.gr.TBT3-UDZ-pY6yt_lpqvt6MsPBqMl6-AC,0,"Plugable 14-in-1 USB-C and Thunderbolt Dock - 40Gbps with 96W Charging, Compatible with Mac and Windows, 2X HDMI 2.0 and DisplayPort, 7X USB Ports, Ethernet, Audio, SD/MicroSD, Driverless",X003OJVH2F,2023-07-17T20:00:00-04:00,0,"{""sharedFormula"":""G130""}"
"amzn.gr.""USB4-HUB3A""-AIWRS2uB6KWanATN-VG",0,,,2022-10-20T20:00:00-04:00,0,"{""sharedFormula"":""G130""}"
amzn.gr.USBC-7IN1E-J8rQJdeaaNTn4AZr_5-LN,0,"Plugable 7-in-1 USB C Hub Multiport Adapter with Ethernet - Compatible with Mac, Windows, Chromebook, Dell XPS and Thunderbolt 3 (87W Charging, Gigabit Ethernet, 4K HDMI, 2X USB, SD/microSD)",X0033M67GJ,2022-11-03T20:00:00-04:00,0,"{""sharedFormula"":""G130""}"
amzn.gr.USBC-MD103-XQxaeyM-7zs0LM5EPN-VG,0,"Plugable USB C to HDMI Multiport Adapter, 3-in-1 USB C Hub with 4K HDMI Output, USB 3.0 and USB-C Charging Port, Compatible with MacBook, Chromebook, Dell XPS, Thunderbolt 3 and More",X0038DNC2P,2022-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G130""}"
amzn.gr.UD-6950Z-Ahhx9gUTkCFf1PfnvjDY-GD,0,"Plugable USB 3.0 and USB-C Dual 4K Display Docking Station with DisplayPort and HDMI for Windows and Mac (Dual 4K DisplayPort & HDMI, Gigabit Ethernet, Audio, 6 USB Ports) Vertical",X0032YUGKB,2022-12-08T19:00:00-05:00,0,"{""sharedFormula"":""G130""}"
amzn.gr.UD-3900Z-Z5nfQW5D_TVYJfBy5SbJ-VG,0,"Plugable USB 3.0 and USB-C Universal Laptop Docking Station for Windows and Mac (Dual Video HDMI, Gigabit Ethernet, Audio, 6 USB Ports)",X003P0RA3N,2023-06-01T20:00:00-04:00,0,"{""sharedFormula"":""G130""}"
amzn.gr.USBC-MD103-UtS9CoTY5isAhHrgLU-VG,0,"Plugable USB C to HDMI Multiport Adapter, 3-in-1 USB C Hub with 4K HDMI Output, USB 3.0 and USB-C Charging Port, Compatible with MacBook, Chromebook, Dell XPS, Thunderbolt 3 and More",X00336C2P5,2022-11-10T19:00:00-05:00,0,"{""sharedFormula"":""G130""}"
amzn.gr.USBC-6950U-U5CPbYQbrRVXxkOQ-LN,0,"Plugable 4K DisplayPort and HDMI Dual Monitor Adapter for USB 3.0 and USB-C, Compatible with Windows and Mac",X003HAZ7WR,2023-03-31T20:00:00-04:00,0,"{""sharedFormula"":""G130""}"
amzn.gr.USB2-MICRO-250X-nMszBPC_wWDi6-LN,21.13,"Plugable USB Digital Microscope with Flexible Arm Observation Stand Compatible with Windows, Mac, Linux (2MP, 250x Magnification)",X00300INQV,2023-08-31T20:00:00-04:00,21.13,"{""sharedFormula"":""G130""}"
amzn.gr.UD-6950H-lcUo_Eo8RNMlk289YR-GD,0,"Plugable Universal Laptop Docking Station, 4K Dual Monitor, DisplayPort or HDMI, Windows Mac or ChromeOS Laptops, USB-C or USB 3.0, Adds 2 Displays, Ethernet, Audio, 6 USB Ports",X003DPL0LN,2022-12-31T19:00:00-05:00,0,"{""sharedFormula"":""G130""}"
"amzn.gr.""USBC-E2500""-nR0Fn8RDxoSyBqHO-LN",0,,,2023-01-05T19:00:00-05:00,0,"{""sharedFormula"":""G130""}"
"amzn.gr.""TBT3-UDZ""-srOG-zZZa2xW4ZZdA9-LN",137.23,"Plugable 14-in-1 USB-C and Thunderbolt Dock - 40Gbps with 96W Charging, Compatible with Mac and Windows, 2X HDMI 2.0 and DisplayPort, 7X USB Ports, Ethernet, Audio, SD/MicroSD, Driverless",X003H04S81,2023-08-31T20:00:00-04:00,137.23,"{""sharedFormula"":""G130""}"
amzn.gr.TBT4-240W-1M-9Foudp8DVrIvIgBe-LN,15.39,"Plugable Thunderbolt 4 Cable with 240W Charging, Thunderbolt Certified, 3.3 Feet (1M),1x 8K Display, 40 Gbps, Compatible with USB4, Thunderbolt 3, USB-C - Driverless",X003VC631F,2023-08-31T20:00:00-04:00,15.39,"{""sharedFormula"":""G130""}"
amzn.gr.UD-6950Z-s2CRaQW8ffVRv7Z1LX7y-AC,0,"Plugable USB 3.0 and USB-C Dual 4K Display Docking Station with DisplayPort and HDMI for Windows and Mac (Dual 4K DisplayPort & HDMI, Gigabit Ethernet, Audio, 6 USB Ports) Vertical",X003TUCSBD,2023-05-25T20:00:00-04:00,0,"{""sharedFormula"":""G130""}"
amzn.gr.USBC-6950UE-pG6IDqihjpbkZ2S27-VG,0,"Plugable 4K DisplayPort and HDMI Dual Monitor Adapter with Ethernet for USB 3.0 and USB-C, Compatible with Windows and Mac",X0037CNTLB,2022-06-30T20:00:00-04:00,0,"{""sharedFormula"":""G130""}"
amzn.gr.USBC-THDMI-9SxPWFDtnJ-DDQ3e-LN,0,"Plugable USB C to HDMI Adapter 4K 30Hz, Thunderbolt 3 to HDMI Adapter Compatible with MacBook Pro, Windows, Chromebooks, 2018+ iPad Pro, Dell XPS, Thunderbolt 3 Ports and More",X003KHPYM5,2023-03-31T20:00:00-04:00,0,"{""sharedFormula"":""G130""}"
USBC-SATA-V,21.82,"Plugable USB 3.1 Gen 2 10Gbps SATA Upright Hard Drive Dock and SSD Dock - Driverless - Includes USB-C & USB 3.0 Cables, Supports 10TB+ Drives",B01E80N2E8,2023-09-28T20:00:00-04:00,21.82,"{""sharedFormula"":""G130""}"
amzn.gr.UD-6950H-nBkL1y1PK8h6Y4-HrJSW-VG,0,"Plugable Universal Laptop Docking Station, 4K Dual Monitor, DisplayPort or HDMI, Windows Mac or ChromeOS Laptops, USB-C or USB 3.0, Adds 2 Displays, Ethernet, Audio, 6 USB Ports",X0032AV4ZV,2022-11-17T19:00:00-05:00,0,"{""sharedFormula"":""G130""}"
amzn.gr.UD-6950H--J5GXw3Yq9tkrxN2Ku-VG,0,"Plugable Universal Laptop Docking Station, 4K Dual Monitor, DisplayPort or HDMI, Windows Mac or ChromeOS Laptops, USB-C or USB 3.0, Adds 2 Displays, Ethernet, Audio, 6 USB Ports",X003K909IH,2022-11-30T19:00:00-05:00,0,"{""sharedFormula"":""G130""}"
amzn.gr.MDP-HDMI-j76hqK7o7R0VoNZbju0k-VG,0,Plugable Mini DisplayPort / Thunderbolt 2 to HDMI 2.0 Adapter for Older Macs and Surface PCs with MDP Ports,X00369QCZP,2022-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G130""}"
"amzn.gr.""TBT4-HUB3C""-VMvjnsoaAXZf7IUm-LN",0,,,2022-10-27T20:00:00-04:00,0,"{""sharedFormula"":""G130""}"
amzn.gr.TBT3-UDC3-70GfRn2t3et8LM2Jw-LN,0,"Plugable Thunderbolt 3 and USB C Docking Station with 96W Charging - Compatible with Mac and Windows Laptops, DisplayPort and HDMI, 2X USB-C, 3X USB 3.0, Gigabit Ethernet, Audio Jack - Horizontal",X003DYGBGD,2022-10-31T20:00:00-04:00,0,"{""sharedFormula"":""G130""}"
amzn.gr.UD-3900Z-F29UQmMU9v0RHR631Zm6-LN,63.88,"Plugable USB 3.0 and USB-C Universal Laptop Docking Station for Windows and Mac (Dual Video HDMI, Gigabit Ethernet, Audio, 6 USB Ports)",X003KSLKNV,2023-08-31T20:00:00-04:00,63.88,"{""sharedFormula"":""G130""}"
"amzn.gr.""USB-EASY-TRAN""-E0Ls-Z9m_0H14-LN",6.68,"Plugable USB Transfer Cable, Unlimited Use, Transfer Data Between 2 Windows PC's, Compatible with Windows 11, 10, 7, XP, Bravura Easy Computer Sync Software Included",X003J3VLV3,2023-08-31T20:00:00-04:00,6.68,"{""sharedFormula"":""G130""}"
